date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2014-11-25,1.098303,1.317968,-0.054904,-1.140071,-1.140071,2.284464,4.909396,9.049978,11.883587,12.775405,13.331509,-1,18.209999
2014-11-26,-2.607781,0.957946,-2.873874,3.185074,3.185074,-1.085689,1.069713,4.6585,7.682272,8.823837,9.402158,0,18.790001
2014-11-28,2.292576,2.783843,0.0,-2.501336,-2.501336,0.829695,2.887555,6.153566,9.415939,10.975983,11.708515,-1,18.32
2014-12-01,2.119347,3.17903,-0.557724,-2.128821,-2.128821,2.253207,4.244283,7.031046,10.633018,12.671501,13.589887,-1,17.93
2014-12-02,-0.936123,0.550661,-1.48679,1.282766,1.282766,0.671806,2.230176,4.368575,8.188326,10.583701,11.589575,0,18.16
2014-12-03,2.571434,3.542863,-0.68572,-3.634361,-3.634361,3.657144,5.045714,7.329524,11.02,13.869715,15.068572,-1,17.5
2014-12-04,3.073292,4.432624,-0.118203,-3.314286,-3.314286,5.0,7.423168,9.826635,13.41903,16.666667,18.20922,-1,16.92
2014-12-05,-1.802337,0.581384,-2.093029,1.654852,1.654852,1.988367,4.691856,7.054258,10.296505,13.630226,15.499994,0,17.200001
2014-12-08,0.408878,1.51868,-0.525701,-0.465116,-0.465116,1.518688,4.304902,6.623826,9.450928,12.997658,15.255056,-1,17.120001
2014-12-09,-3.479755,0.342265,-3.99316,2.39486,2.39486,-1.574446,1.357668,3.41129,5.695944,9.346258,11.869171,0,17.530001
2014-12-10,1.02799,1.827527,-0.342656,-0.114096,-0.114096,-1.450596,1.073674,2.840283,5.088522,8.475158,11.262137,-1,17.51
2014-12-11,-0.398406,0.626067,-0.569158,0.342661,0.342661,-1.047236,0.034151,1.950295,4.0609,7.169039,10.117625,0,17.57
2014-12-12,-0.172606,1.438435,-1.265817,-1.081394,-1.081394,0.241664,0.586888,2.485623,4.519569,7.371698,10.418112,-1,17.379999
2014-12-15,-0.34344,2.57585,-0.973097,0.517837,0.517837,0.125935,-0.194613,1.5188,3.397259,5.831717,8.965853,0,17.469999
2014-12-16,-1.519415,2.307259,-1.519415,1.717235,1.717235,-1.294319,-2.099043,-0.438942,1.187395,3.155881,6.34215,0,17.77
2014-12-17,-4.29184,0.16095,-5.525741,4.895886,4.895886,-4.688839,-6.056862,-4.93204,-3.717806,-1.963514,0.80115,0,18.639999
2014-12-18,-0.264405,0.475939,-2.221047,1.448503,1.448503,-4.632473,-6.345849,-6.247136,-5.113696,-3.576943,-1.126388,0,18.91
2014-12-19,-0.83594,1.097184,-1.985366,1.216282,1.216282,-3.939392,-6.457676,-7.088118,-6.188605,-4.861019,-2.7412,0,19.139999
2014-12-22,2.301933,3.747318,-1.124202,-2.403339,-2.403339,-0.278375,-3.319059,-4.532477,-3.86242,-2.695932,-0.899358,-1,18.68
2014-12-23,-6.510139,0.480256,-6.563501,0.321199,0.321199,0.437565,-2.982926,-4.631804,-4.084846,-3.152615,-1.74671,0,18.74
2014-12-24,-1.318565,0.580174,-1.318565,1.173954,1.173954,-0.390292,-3.343879,-5.225031,-4.999995,-4.352316,-3.080164,0,18.959999
2014-12-26,0.422164,1.108174,-0.422164,-0.052732,-0.052732,-0.295521,-2.564651,-4.460867,-4.907657,-4.310295,-3.199653,-1,18.950001
2014-12-29,0.05291,2.116397,-1.111106,-0.263858,-0.263858,-0.285714,-1.502647,-3.608466,-4.502646,-4.055026,-3.091711,-1,18.9
2014-12-30,-0.634255,1.374207,-1.638473,0.10582,0.10582,-0.137421,-0.840382,-3.076111,-4.341966,-4.093023,-3.298097,0,18.92
2014-12-31,0.053056,1.644562,-0.424403,-0.369979,-0.369979,0.350133,0.100795,-2.249338,-3.803714,-3.645624,-3.039788,-1,18.85
2015-01-02,0.638632,1.330495,-1.49016,-0.318297,-0.318297,0.489619,0.500261,-1.483065,-3.153278,-3.214481,-2.824202,-1,18.790001
2015-01-05,1.303639,2.933194,-1.140679,-2.022358,-2.022358,1.977187,2.303096,0.854607,-0.749593,-1.299294,-0.923411,-1,18.41
2015-01-06,4.424283,4.424283,-0.737374,-4.236833,-4.236833,5.048219,5.97278,5.411236,3.763477,2.910953,3.221787,-1,17.629999
2015-01-07,-0.169593,0.339169,-1.526292,0.34034,0.34034,3.301295,5.053697,5.136606,3.572633,2.507626,2.696433,0,17.690001
2015-01-08,-0.167416,1.227673,-1.395089,1.300164,1.300164,0.937501,3.247768,3.843006,2.35212,1.138393,1.285342,0,17.92
2015-01-09,1.419648,1.533208,-0.454287,-1.729905,-1.729905,1.374215,4.29869,5.281085,4.182276,2.943776,2.954755,-1,17.610001
2015-01-12,-0.846024,0.846018,-2.538065,0.681425,0.681425,-0.078961,2.904682,4.124836,3.522278,2.42978,2.058658,0,17.73
2015-01-13,0.281051,3.204047,-1.461495,0.338415,0.338415,-0.23609,1.933667,3.267749,3.288358,2.21697,1.615134,0,17.790001
2015-01-14,0.400928,0.400928,-2.634588,-1.854986,-1.854986,1.386032,3.024062,4.75373,5.237692,4.22681,3.445978,-1,17.459999
2015-01-15,1.918605,1.918605,-1.453488,-1.489107,-1.489107,2.081392,3.622089,5.740305,6.662785,5.725575,4.823638,-1,17.200001
2015-01-16,-0.81066,0.636937,-0.926456,0.406971,0.406971,1.273887,2.321947,4.659334,5.833816,5.241459,4.354372,0,17.27
2015-01-20,4.355711,4.718681,-0.120998,-4.284881,-4.284881,4.355713,5.765271,8.368618,9.851779,9.701143,8.947362,-1,16.530001
2015-01-21,2.352947,2.476774,-0.928793,-2.298856,-2.298856,4.780187,7.337464,9.783283,11.510837,11.977709,11.294118,-1,16.15
2015-01-22,-2.704315,0.600968,-3.425475,3.03405,3.03405,0.709142,3.545681,5.637027,7.61419,8.480776,7.92068,0,16.639999
2015-01-23,2.027027,2.886972,-0.307131,-2.16345,-2.16345,1.805892,4.828005,6.920552,9.238324,10.513507,10.051181,-1,16.280001
2015-01-26,0.619969,1.673906,-0.185983,-0.921388,-0.921388,1.339126,4.885314,6.815465,9.376945,10.918792,10.789426,-1,16.129999
2015-01-27,-2.200495,0.305617,-2.200495,1.425927,1.425927,-0.293405,2.573345,4.478397,7.047672,8.735935,8.985323,0,16.360001
2015-01-28,2.376492,2.376492,-0.938086,-2.26162,-2.26162,1.813634,3.821139,6.212218,8.61476,10.464041,11.217428,-1,15.99
2015-01-29,-3.649641,0.060827,-4.136259,2.814265,2.814265,-1.216549,0.358876,2.798049,4.887465,6.895372,7.964309,0,16.440001
2015-01-30,1.688555,4.252658,-0.68793,-2.737232,-2.737232,1.200752,2.426518,4.886389,6.944967,9.215761,10.631645,-1,15.99
2015-02-02,1.071885,2.58512,-0.567465,-0.813008,-0.813008,1.689788,2.37705,5.01051,6.897858,9.329131,10.954183,-1,15.86
2015-02-03,-2.204532,0.428659,-2.204532,2.96343,2.96343,-1.273728,-0.691977,1.416617,3.184325,5.540724,7.23413,0,16.33
2015-02-04,0.683661,1.615911,-0.248608,-1.469688,-1.469688,0.323183,0.752021,2.224985,4.244874,6.416409,8.201783,-1,16.09
2015-02-05,-1.651376,0.733939,-2.140673,1.615911,1.615911,-1.382263,-1.027522,0.14679,2.177371,4.095414,6.006117,0,16.35
2015-02-06,1.110426,2.097471,-0.370136,-0.856275,-0.856275,-0.259094,-0.21591,0.604572,2.532395,4.343006,6.401406,-1,16.209999
2015-02-09,-0.800986,2.402964,-1.109063,0.123387,0.123387,0.073936,-0.277264,0.053399,1.9809,3.583488,5.709592,0,16.23
2015-02-10,3.274559,3.778338,-0.881612,-2.1565,-2.1565,1.712845,1.618388,1.985726,3.646096,5.22922,7.395047,-1,15.88
2015-02-11,-0.567823,0.946372,-1.198738,-0.188917,-0.188917,1.602522,1.722397,2.052576,3.230284,4.979181,6.956888,-1,15.85
2015-02-12,-2.631579,0.428397,-2.998776,3.091483,3.091483,-1.45655,-1.389229,-1.130151,-0.208078,1.500613,3.223175,0,16.34
2015-02-13,-0.122013,0.366089,-0.915186,0.305991,0.305991,-1.537518,-1.445999,-1.387019,-0.759603,0.817578,2.407979,0,16.389999
2015-02-17,-0.663456,0.180947,-0.784071,1.15925,1.15925,-2.243668,-2.141135,-2.336148,-2.104946,-0.586248,0.790109,0,16.58
2015-02-18,-0.300114,0.780318,-1.080432,0.482509,0.482509,-1.776712,-2.412966,-2.685074,-2.536015,-1.320528,-0.044017,0,16.66
2015-02-19,0.541842,0.903064,-0.963275,-0.300114,-0.300114,-0.56593,-1.806147,-2.143293,-2.10416,-1.307652,0.052172,-1,16.610001
2015-02-20,1.461632,1.461632,-1.461632,-1.143895,-1.143895,0.682095,-0.627284,-1.019083,-1.038368,-0.419001,0.952092,-1,16.42
2015-02-23,0.679858,0.92707,-0.741663,-1.461632,-1.461632,1.915947,0.828183,0.5274,0.39864,0.805933,2.09106,-1,16.18
2015-02-24,-2.63,3.227735,-2.63,3.399258,3.399258,-1.255229,-2.187687,-2.430763,-2.722654,-2.637178,-1.440526,0,16.73
2015-02-25,0.72377,1.507841,-0.180947,-0.896593,-0.896593,-0.458382,-0.880579,-1.447528,-1.776236,-1.74427,-0.780056,-1,16.58
2015-02-26,-3.150519,0.408401,-4.200695,3.377557,3.377557,-3.092178,-3.366389,-4.259038,-4.649936,-4.723449,-4.148186,0,17.139999
2015-02-27,-0.058241,2.271398,-0.990099,0.175035,0.175035,-2.387887,-3.051835,-4.107941,-4.603961,-4.766453,-4.371966,0,17.17
2015-03-02,1.652881,2.243205,-1.239675,-1.33954,-1.33954,-0.165295,-1.410867,-2.518699,-3.028341,-3.317597,-3.12476,-1,16.940001
2015-03-03,-0.706708,1.177856,-2.061254,0.236122,0.236122,-0.106007,-1.407538,-2.453867,-2.926973,-3.345112,-3.409894,0,16.98
2015-03-04,-0.177608,0.769692,-0.296027,-0.530041,-0.530041,0.793374,-0.745998,-1.53542,-2.243926,-2.704553,-2.824151,-1,16.889999
2015-03-05,-2.974834,0.171625,-4.576659,3.493197,3.493197,-2.21968,-3.598399,-4.237224,-5.145882,-5.647597,-5.850496,0,17.48
2015-03-06,-0.057837,1.561585,-2.313487,-1.086951,-1.086951,-1.006367,-2.035865,-2.818591,-3.8317,-4.414118,-4.690578,-1,17.290001
2015-03-09,1.164828,1.223058,-1.164828,-0.694049,-0.694049,-0.046593,-0.774607,-1.836536,-2.880023,-3.471171,-3.851679,-1,17.17
2015-03-10,-0.466744,0.933489,-2.975496,-0.174729,-0.174729,0.315057,-0.361722,-1.446902,-2.444569,-3.003495,-3.486964,-1,17.139999
2015-03-11,2.867378,4.42055,-0.358423,-2.333717,-2.333717,2.532855,2.114695,0.939865,0.143369,-0.587814,-1.105138,-1,16.74
2015-03-12,0.715131,2.562562,-1.430274,0.238955,0.238955,1.454107,1.656729,0.76678,0.181758,-0.660316,-1.183955,0,16.780001
2015-03-13,-0.882872,0.824008,-2.354326,1.251484,1.251484,-0.153031,0.294291,-0.255052,-0.865215,-1.737493,-2.29743,0,16.99
2015-03-16,4.369532,4.369532,-0.374532,-5.709241,-5.709241,4.456929,5.792759,5.717853,5.021848,4.164794,3.624636,-1,16.02
2015-03-17,3.061889,3.452769,-0.521173,-4.182272,-4.182272,6.68404,9.348534,9.732899,9.205212,8.482085,8.036916,-1,15.35
2015-03-18,0.19685,0.590551,-1.509186,-0.716612,-0.716612,5.485566,9.055119,9.938758,9.527559,9.097113,8.578302,-1,15.24
2015-03-19,0.530856,1.857996,-0.66357,-1.115486,-1.115486,4.406105,8.686132,10.263217,10.252157,10.12077,9.577527,-1,15.07
2015-03-20,-5.808869,0.312299,-5.933791,6.237558,6.237558,-2.948157,1.505309,3.306267,3.650843,3.572767,3.073079,0,16.01
2015-03-23,-0.249383,1.620935,-0.311727,0.187389,0.187389,-3.104743,0.610967,2.73898,3.413336,3.291765,2.844965,0,16.040001
2015-03-24,-1.295491,0.863671,-1.789013,1.059838,1.059838,-3.059834,-1.017883,1.344855,2.168421,2.117218,1.762293,0,16.209999
2015-03-25,1.117318,1.551831,-0.558665,-0.616891,-0.616891,-1.378031,-0.794542,1.651143,2.656729,2.614519,2.441542,-1,16.110001
2015-03-26,0.311533,1.370723,-0.436131,-0.372452,-0.372452,0.211844,-0.878498,1.437182,2.700941,2.858573,2.86605,-1,16.049999
2015-03-27,-1.291519,0.245996,-1.599016,1.308418,1.308418,-0.774908,-2.607626,-0.295203,1.094711,1.490775,1.521115,0,16.26
2015-03-30,-0.973236,0.729915,-2.250614,1.107017,1.107017,-1.374702,-3.418497,-1.682893,-0.164239,0.442817,0.419702,0,16.440001
2015-03-31,0.925367,0.925367,-1.850703,-1.399039,-1.399039,0.024682,-1.517576,-0.670362,1.014812,1.739673,1.768462,-1,16.209999
2015-04-01,-2.990431,1.614839,-4.007177,3.146206,3.146206,-2.296647,-3.636358,-3.708128,-2.117219,-1.330138,-1.323758,0,16.719999
2015-04-02,-5.283873,0.168628,-7.08263,6.399534,6.399534,-6.216981,-7.903322,-9.121234,-7.917374,-7.118611,-7.037667,0,17.790001
2015-04-06,-4.148696,0.700442,-4.148696,4.328263,4.328263,-7.629306,-10.350211,-12.327582,-11.39547,-10.672409,-10.510053,0,18.559999
2015-04-07,-1.016592,0.695554,-1.76565,0.700442,0.700442,-5.864105,-9.555918,-11.985023,-11.605141,-10.919213,-10.684863,0,18.690001
2015-04-08,-1.629869,0.946377,-2.418512,1.765645,1.765645,-4.542587,-9.647739,-12.225727,-12.644584,-12.035752,-11.833158,0,19.02
2015-04-09,1.118807,1.758125,-0.745876,-1.314406,-1.314406,-1.08684,-7.027172,-9.802877,-10.94033,-10.463505,-10.269934,-1,18.77
2015-04-10,2.774755,2.774755,-0.435256,-2.077789,-2.077789,1.653976,-3.78672,-6.688425,-8.615338,-8.367786,-8.14109,-1,18.379999
2015-04-13,-0.912997,1.718582,-0.966702,1.305778,1.305778,0.408159,-3.759404,-6.956682,-9.355537,-9.263163,-9.065526,0,18.620001
2015-04-14,3.387013,3.886724,-0.333143,-3.276052,-3.276052,3.053859,0.372015,-3.076069,-5.732926,-6.003331,-5.787525,-1,18.01
2015-04-15,-2.901671,0.107458,-6.394417,3.331488,3.331488,-0.7093,-1.574427,-5.341219,-7.896297,-8.717898,-8.533051,0,18.610001
2015-04-16,-0.853789,0.320165,-1.280683,0.698544,0.698544,-1.430095,-1.179295,-5.062255,-7.601387,-8.924226,-8.838491,0,18.74
2015-04-17,0.268817,0.53764,-0.268823,-0.747065,-0.747065,-0.451611,1e-06,-3.433691,-5.956989,-7.847312,-7.951613,-1,18.6
2015-04-20,-0.68966,0.424403,-1.007958,1.344086,1.344086,-1.52785,-1.172413,-3.798408,-6.450928,-8.674801,-8.896552,0,18.85
2015-04-21,0.106162,0.477707,-0.955414,-0.05305,-0.05305,-0.594479,-1.040339,-2.898089,-5.658174,-8.027601,-8.552725,-1,18.84
2015-04-22,1.286174,2.143617,0.0,-0.955414,-0.955414,0.418006,-0.27867,-1.086102,-4.09164,-6.430868,-7.399071,-1,18.66
2015-04-23,1.520918,1.520918,-0.651814,-1.339764,-1.339764,1.42314,0.879957,0.869094,-2.164584,-4.471483,-5.839217,-1,18.41
2015-04-24,-0.539957,0.37797,-0.80993,0.597501,0.597501,0.734341,0.356373,0.532758,-2.078833,-4.293736,-6.085313,0,18.52
2015-04-27,-1.221455,1.06214,-1.858736,1.673866,1.673866,-0.9453,-1.18428,-1.02673,-3.008497,-5.270313,-7.305718,0,18.83
2015-04-28,-0.159479,0.850611,-0.4253,-0.106219,-0.106219,-0.871872,-0.653902,-0.87896,-2.275381,-4.580537,-6.712736,-1,18.809999
2015-04-29,0.968263,2.097902,-0.699306,-1.169585,-1.169585,0.225927,0.511027,0.13986,-0.478752,-2.939215,-5.027793,-1,18.59
2015-04-30,2.665186,3.387013,-0.277629,-3.119957,-3.119957,3.009438,3.342587,3.083472,3.084398,0.608551,-1.456598,-1,18.01
2015-05-01,0.0,0.555556,-1.166661,-0.055525,-0.055525,2.488888,3.066666,3.0,3.2,1.097778,-0.859259,-1,18.0
2015-05-04,0.055679,1.447662,-0.167032,-0.222228,-0.222228,1.748333,2.800673,2.984415,3.262812,1.701564,-0.276535,-1,17.959999
2015-05-05,-0.608749,0.608744,-1.106801,0.612478,0.612478,0.309905,1.748754,2.379634,2.462645,1.443276,-0.509132,0,18.07
2015-05-06,0.0,0.659692,-1.869164,0.66409,0.66409,-0.791649,0.819125,1.550296,1.558543,1.20945,-0.802644,0,18.190001
2015-05-07,0.332421,1.329651,-0.277003,-0.769665,-0.769665,0.022165,1.401667,2.083107,2.14682,2.289202,0.325028,-1,18.049999
2015-05-08,2.640455,2.640455,-0.786511,-1.385042,-1.385042,1.202251,2.421352,3.217233,3.418545,3.728095,2.061803,-1,17.799999
2015-05-11,3.922717,3.922717,-0.468384,-4.044938,-4.044938,4.437938,5.714284,6.877438,7.327283,7.754098,6.524199,-1,17.08
2015-05-12,-1.731096,0.0,-4.327755,1.4637,1.4637,2.077321,3.335256,4.754759,5.582804,5.885747,5.158684,0,17.33
2015-05-13,-0.115413,0.230819,-1.384882,0.0,0.0,1.084822,2.608193,4.243123,5.213502,5.495672,5.37411,0,17.33
2015-05-14,0.924321,2.657429,-0.346615,-0.115413,-0.115413,0.346624,2.322361,3.939924,4.922015,5.28019,5.60948,-1,17.309999
2015-05-15,1.701872,2.11267,-0.352119,-1.559781,-1.559781,1.044595,3.380274,5.007817,6.126753,6.633796,7.136144,-1,17.040001
2015-05-18,-1.050776,1.109171,-1.050776,0.528157,0.528157,0.5721,2.352603,3.794517,5.067139,5.725633,6.295005,0,17.129999
2015-05-19,0.705461,0.705461,-1.234574,-0.70052,-0.70052,0.905349,2.451498,3.82128,5.270428,6.236331,6.715657,-1,17.01
2015-05-20,0.652039,1.126248,-0.474215,-0.823039,-0.823039,1.197386,2.519258,4.003154,5.613508,6.705387,7.176441,-1,16.870001
2015-05-21,0.178772,1.191889,-0.476758,-0.533491,-0.533491,1.108459,2.31227,4.072302,5.694272,6.810482,7.355973,-1,16.780001
2015-05-22,0.239384,2.932388,-0.418911,-0.417175,-0.417175,1.13705,2.088576,3.993622,5.595457,6.805511,7.472578,-1,16.709999
2015-05-26,1.522533,1.522533,-0.669921,-1.735482,-1.735482,2.058467,3.489647,5.205034,6.726552,8.099877,8.924076,-1,16.42
2015-05-27,0.42946,0.613503,-0.613485,-0.730822,-0.730822,1.938657,3.619638,5.255629,6.742337,8.272398,9.376284,-1,16.299999
2015-05-28,-0.916883,0.244493,-1.40588,0.36811,0.36811,0.941314,2.646693,4.123872,5.669308,7.312951,8.5167,0,16.360001
2015-05-29,2.972808,3.605307,-0.822264,-3.361864,-3.361864,3.225805,5.268818,6.801602,8.649588,10.388361,11.674045,-1,15.81
2015-06-01,1.336728,1.845958,-1.082113,-0.632511,-0.632511,2.609803,5.092298,6.594526,8.612348,10.375556,11.771695,-1,15.71
2015-06-02,-2.315394,0.563204,-2.315394,1.718651,1.718651,0.325407,2.596997,4.334585,6.157697,7.797246,9.284522,0,15.98
2015-06-03,-2.074436,0.915204,-2.928609,2.565701,2.565701,-2.07443,-0.347767,1.342288,2.989633,4.510073,6.052477,0,16.389999
2015-06-04,1.116613,3.34987,-0.372221,-1.647334,-1.647334,-0.732016,0.856073,2.539282,4.072574,5.647636,7.303549,-1,16.120001
2015-06-05,0.686201,1.060511,-1.185284,-0.558313,-0.558313,0.099808,0.954454,2.582652,4.026818,5.746718,7.411097,-1,16.030001
2015-06-08,0.187852,1.189731,-0.814026,-0.374304,-0.374304,0.801504,0.870383,2.521395,3.844709,5.635566,7.282404,-1,15.97
2015-06-09,0.31348,1.316614,-0.188088,-0.125235,-0.125235,0.890283,0.702195,2.156741,3.62069,5.26395,6.815047,-1,15.95
2015-06-10,-0.187155,0.873356,-0.436687,0.501574,0.501574,-0.062386,0.031187,1.239338,2.69806,4.229563,5.703882,0,16.030001
2015-06-11,0.0,0.625,-0.5625,-0.187155,-0.187155,-0.024998,-0.006249,1.066668,2.475001,3.8775,5.3625,-1,16.0
2015-06-12,1.009464,1.703476,-0.567823,-0.9375,-0.9375,0.694008,0.965301,1.631967,2.984228,4.305363,5.905363,-1,15.85
2015-06-15,2.067183,2.713178,-1.421189,-2.334385,-2.334385,2.467702,3.229975,3.531439,4.941861,6.198967,7.894057,-1,15.48
2015-06-16,-0.514139,0.064267,-1.670951,0.516796,0.516796,1.43959,2.429307,2.630678,3.897816,5.262211,6.825193,0,15.56
2015-06-17,2.031455,3.473132,0.0,-1.928021,-1.928021,2.42464,3.702492,4.193972,5.366973,6.788991,8.31149,-1,15.26
2015-06-18,0.460829,1.974984,-0.460829,-0.458716,-0.458716,1.830151,3.568138,4.160633,5.29954,6.717578,8.152293,-1,15.19
2015-06-19,-1.174168,1.2394,-1.630789,0.921659,0.921659,0.221787,2.165689,3.000653,3.864971,5.226354,6.573168,0,15.33
2015-06-22,-0.12945,0.323625,-0.970874,0.782779,0.782779,-0.595469,1.035599,2.088458,2.650486,3.997412,5.238404,0,15.45
2015-06-23,-1.974522,0.636943,-2.484076,1.618123,1.618123,-2.0,-0.732483,0.34395,0.786625,1.977071,3.269639,0,15.7
2015-06-24,2.158273,3.073905,-0.196207,-2.611465,-2.611465,0.667103,1.445389,2.555048,3.158928,4.26161,5.594071,-1,15.29
2015-06-25,1.39165,1.39165,-0.463883,-1.308044,-1.308044,1.868787,2.186879,3.459245,4.105368,5.171637,6.498786,-1,15.09
2015-06-26,-1.55743,0.064893,-1.946788,2.12061,2.12061,-0.142764,-0.220636,1.042613,1.813758,2.632057,3.876271,0,15.41
2015-06-29,2.468312,3.068712,0.0,-2.725503,-2.725503,2.041361,2.248165,3.437848,4.426285,5.0487,6.330888,-1,14.99
2015-06-30,2.649457,3.057065,-0.747283,-1.801201,-1.801201,2.581522,3.552989,4.77808,5.913724,6.513587,7.735508,-1,14.72
2015-07-01,4.798871,5.010586,-1.129146,-3.736413,-3.736413,4.982357,6.803105,7.969889,9.241356,10.046578,11.249119,-1,14.17
2015-07-02,1.209104,1.351351,-0.711238,-0.776288,-0.776288,4.338549,6.834993,7.894737,9.363443,10.253201,11.453296,-1,14.06
2015-07-06,1.885424,3.190718,-0.290065,-1.920341,-1.920341,4.031907,7.810007,9.011361,10.692531,11.825961,12.912739,-1,13.79
2015-07-07,1.48258,1.48258,-0.296516,-2.175489,-2.175489,4.121572,8.754633,10.452187,12.234989,13.65456,14.62812,-1,13.49
2015-07-08,2.679939,2.833078,-0.459418,-3.187546,-3.187546,5.007657,10.313936,12.81266,14.82389,16.502298,17.544666,-1,13.06
2015-07-09,1.145913,1.145913,-0.534759,0.229709,0.229709,3.116883,8.380443,11.448943,13.437739,15.226892,16.457857,0,13.09
2015-07-10,-0.60241,1.204819,-0.677711,1.45149,1.45149,0.466867,5.466867,8.895582,10.790663,12.722892,14.018575,0,13.28
2015-07-13,-2.852963,1.316752,-3.218727,2.936747,2.936747,-2.574982,1.185077,4.979273,6.83248,8.816387,10.243843,0,13.67
2015-07-14,-4.605722,0.907188,-5.931612,4.828091,4.828091,-5.889742,-3.935799,-0.376832,1.510816,3.346825,4.845313,0,14.33
2015-07-15,2.083333,2.37069,-0.646552,-2.86113,-2.86113,-1.882184,-1.681034,1.704981,3.911638,5.807472,7.440135,-1,13.92
2015-07-16,-0.285919,1.286633,-1.572552,0.502874,0.502874,-1.08649,-2.301644,0.576602,2.937813,4.694782,6.330713,0,13.99
2015-07-17,2.332362,2.332362,-0.510204,-1.92995,-1.92995,1.501458,-0.626822,1.890185,4.427843,6.090379,7.840137,-1,13.72
2015-07-20,2.315161,2.315161,-0.522778,-2.405248,-2.405248,3.584765,1.523525,3.395569,6.277072,7.970127,9.840677,-1,13.39
2015-07-21,-0.52161,0.298063,-1.639344,0.224048,0.224048,1.997019,1.244411,2.384501,5.283159,7.114754,8.961749,0,13.42
2015-07-22,1.440485,1.97119,-0.15163,-1.71386,-1.71386,2.668688,3.108415,3.396513,6.167551,8.263836,10.164266,-1,13.19
2015-07-23,4.792332,5.031949,-0.159744,-5.079606,-5.079606,5.814696,8.170927,8.051118,10.742812,13.182109,15.125133,-1,12.52
2015-07-24,2.055921,2.713816,-0.493421,-2.875399,-2.875399,6.381579,10.452303,10.208333,12.816612,15.536184,17.480811,-1,12.16
2015-07-27,0.417014,1.16764,-0.417014,-1.398026,-1.398026,5.554629,10.617181,10.770086,12.989992,16.06005,18.073394,-1,11.99
2015-07-28,0.586265,3.266332,-0.921273,-0.417014,-0.417014,3.517588,9.078727,10.368509,12.18593,15.370184,17.579564,-1,11.94
2015-07-29,-3.473344,1.615509,-4.200323,3.685092,3.685092,-1.470113,3.957997,6.079698,7.253635,10.197092,12.544426,0,12.38
2015-07-30,1.149425,2.298851,-0.492611,-1.615509,-1.615509,-0.410509,4.178982,7.323481,8.197865,10.985222,13.549535,-1,12.18
2015-07-31,-1.216545,1.540957,-1.946472,1.231527,1.231527,-1.34631,1.784266,5.50419,6.180049,8.739659,11.394972,0,12.33
2015-08-03,2.224053,2.306425,-0.576606,-1.540957,-1.540957,0.444811,2.347611,6.315211,7.162273,9.364086,12.262493,-1,12.14
2015-08-04,-1.220504,3.336046,-1.220504,1.235585,1.235585,-0.211554,0.179007,3.911039,5.366151,7.150529,10.035259,0,12.29
2015-08-05,2.489627,3.817427,-0.580913,-1.952807,-1.952807,1.228216,1.228216,4.946058,7.045643,8.39834,11.217151,-1,12.05
2015-08-06,-0.575185,0.575185,-2.629417,0.995851,0.995851,0.21364,-0.057518,2.91427,5.612161,6.672145,9.265955,0,12.17
2015-08-07,0.665004,0.74813,-2.327515,-1.15037,-1.15037,0.881131,0.997506,3.175395,6.321696,7.23857,9.689665,-1,12.03
2015-08-10,0.683891,2.507599,-1.975684,9.393184,9.393184,-6.231003,-6.785714,-5.800405,-3.00152,-2.161094,-0.298886,0,13.16
2015-08-11,6.556142,6.556142,-3.69254,0.835866,0.835866,-5.531274,-6.556142,-6.656619,-4.204974,-3.038433,-1.557398,0,13.27
2015-08-12,1.607963,1.607963,-1.225115,-1.582517,-1.582517,-2.465544,-4.532925,-5.222052,-2.993874,-1.479326,-0.398162,-1,13.06
2015-08-13,7.349298,7.349298,-0.082576,-7.274119,-7.274119,5.086705,2.898431,1.987338,3.839802,5.925681,6.848335,-1,12.11
2015-08-14,-5.390625,0.3125,-5.390625,5.69777,5.69777,0.625,-2.28125,-3.177083,-2.117188,0.065625,0.760417,0,12.8
2015-08-17,2.15311,2.472089,-1.515152,-2.03125,-2.03125,1.722488,0.063796,-0.877193,-0.426635,1.779904,2.517278,-1,12.54
2015-08-18,-1.262826,1.262826,-2.683504,1.036683,1.036683,-0.26835,-0.662983,-1.510129,-1.744278,0.211523,1.249671,0,12.67
2015-08-19,-1.717408,0.546448,-2.498048,1.104972,1.104972,-1.748634,-1.155347,-2.362737,-2.966432,-1.230289,0.078064,0,12.81
2015-08-20,-0.392773,0.785546,-1.492537,-0.624512,-0.624512,-0.157109,-0.094266,-1.461115,-2.274156,-1.005499,0.612726,-1,12.73
2015-08-21,-4.083205,0.539291,-4.083205,1.963865,1.963865,-1.802773,-1.286595,-3.025167,-3.840524,-3.140216,-1.402157,0,12.98
2015-08-24,-1.366559,2.090032,-2.090032,-4.160247,-4.160247,2.299035,2.419614,1.345123,0.514469,0.758842,2.548232,-1,12.44
2015-08-25,3.12,3.12,-1.68,0.482315,0.482315,1.536,1.312,0.970667,0.256,-0.0192,1.568,0,12.5
2015-08-26,-1.318852,0.775795,-3.491078,3.12,3.12,-1.411947,-1.885182,-1.649858,-2.579519,-3.137316,-1.771399,0,12.89
